"p_index","years","ppg","rpg","apg","bpg","sgp"
1354,2,"2.2878048780487803","1.951219512195122","0.36097560975609755","1.3199999999999998","2.505609756097561"
1355,2,"3.2249999999999996","0.9750000000000001","1.275","1.0499999999999998","1.0025"
1356,3,"6.064601769911504","3.5831858407079644","0.8362831858407079","1.9721238938053096","1.5593805309734514"
1357,3,"2.027272727272727","0.85","0.1590909090909091","1.8654545454545455","0.8468181818181818"
1358,10,"8.394855305466239","2.817041800643087","1.4509646302250803","1.1054340836012861","1.9758199356913184"
1359,6,"6.030575539568346","2.367985611510792","1.0298561151079137","2.0814748201438853","1.7278057553956836"
1360,2,"3.2","0.8500000000000001","0.5499999999999999","2.02","1.65"
1361,1,"4.3","3.8","1","1.72","1.69"
1362,4,"3.9227272727272733","2.7454545454545456","0.8772727272727273","1.1595454545454547","1.8390909090909096"
1363,3,"3.4705882352941178","1.3499999999999999","0.5058823529411764","1.546470588235294","1.0969117647058824"
1364,3,"2.5767441860465117","0.758139534883721","1.1325581395348838","1.2616279069767442","0.9165116279069767"
1365,2,"3.357142857142857","3.3204081632653066","0.05306122448979592","1.5136734693877552","2.225510204081633"
1366,1,"4.8","1.3","1.8","2.7","0.63"
1367,8,"8.224709302325582","5.113372093023256","2.602906976744186","1.5771220930232561","1.6536627906976742"
1368,9,"12.31965442764579","8.63585313174946","2.2736501079913602","1.1757883369330453","1.632267818574514"
1369,17,"12.486817325800377","5.867796610169492","2.0123352165725046","1.5545103578154424","1.6710546139359694"
1370,3,"1.4519230769230769","1.2","0.3076923076923077","0.4015384615384615","1.5271153846153849"
1371,3,"5.487234042553191","1.5127659574468084","2.331914893617021","1.2138297872340424","0.48042553191489357"
1372,2,"2.647761194029851","2.0104477611940297","0.26865671641791045","0.74","1.6538805970149255"
1373,2,"1","1.5","0.5","0.9850000000000001","2.3449999999999998"
1374,3,"1.163157894736842","0.6263157894736843","0.1105263157894737","1.7842105263157897","1.9378947368421056"
1375,7,"6.416473988439306","1.6505780346820806","1.030057803468208","1.2818786127167632","1.0201734104046243"
1376,1,"1.1","1.4","0.4","2.71","2.38"
1377,8,"23.043639921722114","11.156751467710372","3.1870841487279846","1.4023679060665364","1.5046183953033265"
1378,8,"23.5038062283737","9.071280276816609","4.225259515570935","1.0909515570934256","1.7644290657439448"
1379,1,"7.6","4","1.6","0.35","1.7800000000000002"
1380,11,"19.62372611464968","6.40796178343949","2.981847133757962","1.7859554140127387","1.4919267515923569"
1381,2,"3.889655172413793","1.0275862068965518","1.3724137931034481","1.004137931034483","1.8689655172413795"
1382,1,"2.7","2.1","0.1","0.4","1.43"
1383,4,"3.5671328671328673","2.4244755244755245","0.7335664335664336","1.3826573426573427","1.8555244755244753"
1384,1,"12.2","4.6","1.2","0.19","1.31"
1385,1,"5.6","1.4","1.9","1.38","2.25"
1386,5,"6.522608695652173","3.2069565217391305","0.8808695652173912","1.0669565217391304","1.6160869565217388"
1387,1,"1.2","0.2","0.2","0.06","1.34"
1388,3,"3.4738853503184712","2.6566878980891717","0.7356687898089171","1.6589808917197455","1.1519745222929938"
1389,1,"0","1","0","2.44","1.5599999999999998"
1390,11,"6.343517138599106","2.693591654247392","1.2839046199701938","1.079210134128167","1.7058569299552908"
1391,2,"2.913333333333333","2.1733333333333333","0.8933333333333334","0.6573333333333333","0.9533333333333335"
1392,3,"3.8684615384615384","2.8492307692307692","0.30923076923076925","1.1213076923076921","1.4784615384615383"
1393,1,"1","1","0","0.87","0.06"
1394,4,"5.5125","1.3335","2.7044999999999995","1.2703499999999999","0.7785499999999999"
1395,1,"1.4","1.8","0.2","1.15","2.79"
1396,9,"16.011652173913046","6.805565217391305","1.571826086956522","1.2724521739130437","1.660904347826087"
1397,3,"5.488541666666666","2.365625","0.6270833333333333","1.3140625000000001","1.326875"
1398,4,"16.51294642857143","5.554910714285714","2.141517857142857","1.7587500000000003","1.5429464285714285"
1399,5,"10.467307692307694","3.9889423076923074","1.1052884615384615","1.319519230769231","1.453509615384615"
1400,2,"2.25","1.1812500000000001","0.4583333333333333","1.0041666666666667","1.02375"
1401,1,"2","1.5","0","1.76","0.14"
1402,10,"10.332743362831858","5.174041297935102","2.215634218289085","1.77952802359882","1.6012241887905603"
1403,8,"12.79696394686907","4.409487666034155","1.0092979127134725","1.1182542694497153","1.4536053130929791"
1404,10,"5.469316081330868","5.31090573012939","0.4375231053604436","1.5270425138632164","1.4954898336414049"
1405,12,"19.308133333333334","3.776666666666667","5.246266666666667","1.6231066666666665","1.3768666666666671"
1406,1,"2","2","0","0.94","0.64"
1408,1,"1.5","1","0.5","1.05","1.51"
1409,9,"11.997392923649908","4.097206703910615","2.4573556797020477","1.549553072625698","1.1259962756052142"
1410,4,"5.0287500000000005","1.5925","4.8625","1.9466250000000003","2.032375"
1411,3,"12.122797927461141","2.446113989637306","2.371502590673575","1.8768393782383417","2.279119170984456"
1412,14,"5.378260869565217","5.79373401534527","1.0469309462915601","1.2063810741687981","1.407774936061381"
1413,1,"2.2","1.1","1.6","0.030000000000000002","1.43"
1414,8,"11.353347280334729","8.153556485355647","0.9953974895397488","1.5041004184100417","0.9540376569037656"
1415,1,"5","2.1","0.8000000000000002","0.93","1.74"
1416,8,"11.38857142857143","3.0030769230769234","5.069010989010988","1.6972747252747253","1.2141318681318682"
1417,2,"4.311999999999999","1.2440000000000002","2.3240000000000003","1.4700000000000002","1.5896"
1418,1,"6.3","0.9","2.4","2.46","1.29"
1419,11,"9.29018987341772","6.861708860759494","1.5365506329113923","1.8516455696202527","1.6559335443037975"
1420,5,"6.844664031620552","4.580237154150198","2.0035573122529646","1.065533596837945","1.3923320158102765"
1421,5,"5.752980132450332","2.412913907284768","1.1778145695364237","1.9223509933774834","1.4720529801324502"
1422,10,"11.488010540184453","3.111462450592885","1.7459815546772068","1.546548089591568","1.5510935441370224"
1423,15,"12.337252311756933","6.816248348745046","1.9013210039630122","1.546988110964333","1.6625099075297225"
1424,3,"10.461650485436893","4.82621359223301","1.3359223300970875","1.797233009708738","0.6300970873786408"
1425,6,"8.170538243626064","5.918413597733711","0.926628895184136","1.1469971671388104","1.709915014164306"
1426,1,"1.5","0.5","0.4","0.12","2.83"
1427,2,"5.9012987012987015","1.6285714285714286","1.788311688311688","2.1731168831168834","0.8624675324675324"
1428,8,"14.114201183431952","3.925641025641026","2.539842209072978","1.222268244575937","1.2159368836291913"
1429,2,"4.571428571428572","2.7857142857142856","0.5999999999999999","0.72","2.4757142857142855"
1430,1,"1.8","0.7","1.2","1.18","2.09"
1431,1,"4","2.3","0.6","1.68","1.88"
1432,14,"27.8878587196468","7.3036423841059595","4.498013245033112","2.2992715231788083","1.7643929359823398"
1433,3,"4.256410256410256","1.5299145299145298","1.258119658119658","2.5540170940170945","1.2364957264957266"
1434,1,"5","1.7","1.2","0.53","1.2"
1435,20,"18.262662807525327","10.235455861070912","3.8328509406657014","1.3723371924746746","1.731172214182344"
1436,1,"1.7","1.2","0.5","1.48","0.86"
1437,1,"15.2","3.3","2.9","1.05","1.82"
1438,3,"15.255555555555556","3.438095238095238","7.301587301587301","1.9319047619047618","1.8893650793650794"
1439,1,"3","2.4","0.3","2.31","2.97"
1440,4,"7.98204081632653","3.0975510204081633","0.789795918367347","1.1623673469387754","2.1618367346938774"
1441,15,"16.93661327231121","10.366590389016018","2.318649885583524","1.2188215102974829","1.4976887871853548"
1442,12,"17.372969187675068","3.1945378151260497","1.9057422969187678","1.4139635854341737","1.6257703081232493"
1443,1,"0.9","0.2","0.1","0.03","0.9"
1444,12,"3.390344827586207","1.4562068965517243","2.099655172413793","1.4866724137931033","1.0626724137931034"
1445,1,"1.6000000000000003","0.5","1.3","1.41","0.27"
1446,4,"15.387755102040817","4.285204081632654","5.04234693877551","1.549234693877551","2.2137244897959185"
1447,2,"1.0666666666666667","1.182051282051282","0.317948717948718","2.161794871794872","1.7446153846153847"
1448,7,"5.942789598108748","3.442553191489362","0.5787234042553192","1.3313238770685578","1.692529550827423"
1449,9,"8.972693032015066","6.095291902071563","0.673069679849341","1.3039736346516004","1.1678719397363464"
1450,1,"5.2","2.5","0.8000000000000002","1.6000000000000003","1.8099999999999998"
1451,1,"4.1","2.1","0.5","0.88","1.38"
1452,8,"5.108240534521158","5.604008908685969","1.5525612472160357","1.8220712694877503","1.557305122494432"
1453,13,"6.967307692307692","1.3277472527472527","2.1817307692307693","1.6761401098901099","1.7380082417582416"
1454,1,"6.3","1.6","2.9","1.77","0.94"
1455,4,"7.964779874213836","2.00503144654088","3.020754716981132","1.1654716981132074","1.3857232704402516"
1456,6,"4.969858156028369","4.406028368794326","0.9634751773049645","1.7157801418439718","1.7742553191489359"
1457,11,"17.024561403508773","4.836695906432749","3.833771929824561","1.5241666666666667","1.9766228070175438"
1458,3,"4.066666666666666","1.0153846153846153","0.9230769230769231","1.08","1.0184615384615385"
1459,3,"8.422619047619047","2.9869047619047624","5.275","1.5469047619047618","1.4652380952380955"
1460,2,"3.2666666666666666","1.5666666666666667","0.5333333333333333","1.613333333333333","1.7733333333333332"
1461,1,"2.9","0.8999999999999999","0.6","1.97","0.42"
1462,3,"5.846601941747573","1.3699029126213595","1.8902912621359222","1.404854368932039","1.8730097087378643"
1464,10,"11.79985974754558","3.107713884992988","5.256241234221598","1.8336044880785416","1.5163394109396913"
1465,2,"0.8333333333333334","0.3666666666666667","0.3666666666666667","1.4466666666666665","2.46"
1466,3,"5.551748251748252","2.3097902097902097","0.9636363636363637","1.2153846153846155","1.0641958041958042"
1467,2,"2.2935483870967746","0.661290322580645","0.970967741935484","1.9412903225806455","1.1329032258064515"
1468,3,"5.300000000000001","2.1783783783783788","0.677027027027027","0.5296621621621622","1.6983108108108107"
1469,10,"19.77067039106145","3.5382681564245817","2.333240223463687","1.5253631284916198","1.542513966480447"
1470,20,"24.987592867756316","5.239450222882614","4.6944279346211","1.3622288261515603","1.3635289747399701"
1471,3,"5.268421052631578","1.4526315789473685","1.9000000000000001","0.47368421052631576","0.7292105263157895"
1472,1,"4.3","1.3","0.3","0.56","2.7000000000000006"
1473,3,"5.057798165137614","2.810091743119266","0.5880733944954127","0.22348623853211008","1.1821100917431193"
1474,11,"5.706851311953352","5.029591836734694","0.5285714285714285","1.3737609329446065","1.466137026239067"
1475,1,"1.4","1.9","0.1","1.44","0.76"
1476,3,"0.9545454545454546","1.0681818181818181","0.1590909090909091","1.0481818181818183","0.78"
1477,2,"3.597101449275362","2.247826086956522","1.472463768115942","1.5184057971014495","2.004057971014493"
1478,6,"8.677186311787072","3.450950570342205","4.373384030418251","1.482813688212928","1.9338022813688212"
1479,11,"6.881186685962373","5.618089725036179","0.7147612156295224","1.4041823444283645","1.3124746743849494"
1480,1,"0.9","0.7","0.1","1.15","2.81"
1481,7,"19.599751243781096","7.962437810945273","1.7771144278606965","1.3250000000000002","2.2421393034825874"
1482,17,"8.013899613899614","6.6507722007722","1.1290540540540541","1.653667953667954","1.2663803088803087"
1483,12,"6.64019769357496","5.489621087314662","0.9212520593080725","1.557149917627677","1.5819769357495883"
1484,1,"7.4","2.7","2.9","1.26","1.9700000000000002"
1485,1,"1","1.5","0","2.69","2.99"
1486,9,"6.993379790940766","4.50348432055749","2.625783972125435","1.2679790940766549","1.425348432055749"
1487,1,"3.2","3.3","1.8","2.78","0.6"
1488,3,"3.109433962264151","0.9830188679245283","0.9245283018867925","2.00811320754717","2.1252830188679246"
1489,13,"9.280579399141631","2.6811158798283263","1.4948497854077252","1.7246673819742488","1.6092060085836908"
1490,6,"16.483004926108375","6.3576354679802956","2.438177339901478","1.0968226600985223","1.2576600985221673"
1491,17,"14.582838589981446","4.359276437847866","6.270129870129871","1.435816326530612","1.4298237476808904"
1492,8,"5.450635593220339","4.592372881355933","1.3692796610169493","1.2881355932203389","1.0791313559322033"
1493,6,"6.551685393258428","2.875842696629214","0.7719101123595506","2.09938202247191","1.401067415730337"
1494,3,"4.942465753424658","2.1479452054794517","1.6246575342465752","1.2956164383561644","2.482054794520548"
1495,1,"0.9","0.7","0.1","2.4899999999999998","1.7099999999999997"
1496,12,"23.41028315946349","3.9520119225037256","5.710581222056631","1.445365126676602","1.807123695976155"
1497,5,"2.253333333333334","1.9718518518518517","0.27777777777777773","2.3982962962962966","2.4530370370370367"
1498,4,"2.272448979591837","1.516326530612245","0.49183673469387756","1.4229591836734692","1.3054081632653063"
1499,14,"13.297086368366285","8.398543184183143","3.6928199791883456","1.4875650364203952","1.219073881373569"
1501,3,"5.314545454545454","2.8145454545454545","0.6006060606060606","1.4575757575757575","1.4023030303030304"
1502,16,"19.10724907063197","8.127695167286245","1.9239776951672865","1.468745353159851","1.6261059479553905"
1503,3,"19.425925925925927","6.381481481481482","7.305555555555555","1.5531481481481482","1.7342592592592592"
1504,9,"11.231141868512113","4.190138408304498","1.3200692041522493","1.8660207612456747","1.4470415224913495"
1505,1,"1","0.3","0","2.22","2.13"
1506,10,"8.530866425992782","4.077075812274368","2.93754512635379","1.8478339350180502","2.040018050541516"
1507,7,"5.825838926174496","2.6010067114093958","0.8013422818791948","1.9578187919463086","1.2673825503355705"
1508,5,"6.790980392156863","4.30235294117647","1.667450980392157","1.5882745098039215","1.6219607843137256"
1509,5,"8.93973509933775","1.7781456953642385","1.7192052980132453","1.0758278145695364","1.5287417218543047"
1510,8,"8.088938053097344","2.447345132743363","1.6252212389380531","1.6676769911504423","1.0679867256637168"
1511,5,"11.39431137724551","5.591317365269461","1.5098802395209578","2.027005988023952","1.442065868263473"
1512,2,"1.32","1.32","0.036","2.096","0.6924000000000001"
1513,4,"3.254814814814815","1.537037037037037","1.234814814814815","1.975111111111111","1.0791851851851852"
1514,2,"2.8454545454545452","0.8454545454545456","2.527272727272727","0.6763636363636363","1.549090909090909"
1515,13,"14.09092159559835","4.1949105914718015","3.156946354883081","2.0672352132049516","1.086341127922971"
1516,5,"12.237272727272728","5.516363636363637","2.255757575757576","0.579969696969697","2.6117878787878785"
1517,1,"1","1.7","1","2.35","0.75"
1518,8,"7.923861171366594","6.350542299349241","1.87353579175705","2.367809110629067","0.9530802603036875"
1519,2,"2.784210526315789","1.5210526315789472","0.663157894736842","0.5905263157894737","1.3989473684210525"
1520,2,"2.4749999999999996","1.75","0.15000000000000002","2.1","1.195"
1521,6,"6.383193277310924","5.6722689075630255","0.7441176470588237","1.5757142857142858","1.9930252100840335"
1523,1,"0.4","1.3000000000000003","0.1","0.15","1.81"
1524,9,"17.985337726523884","4.001317957166392","3.911861614497529","2.089835255354201","1.6727677100494232"
1525,6,"17.31896551724138","7.122413793103448","1.379310344827586","1.327787356321839","1.578477011494253"
1526,3,"3.19672131147541","0.7491803278688524","0.219672131147541","1.6342622950819674","1.7650819672131146"
1527,6,"4.768814432989691","4.759536082474226","0.9920103092783504","1.1850515463917526","1.7205927835051547"
1528,7,"6.372641509433963","3.569496855345912","0.5660377358490565","1.324811320754717","1.4150314465408804"
1529,2,"6.102666666666667","1.6186666666666667","1.74","1.4108","2.613733333333333"
1530,2,"3.796551724137931","3.5482758620689654","0.4482758620689655","1.7286206896551723","1.81"
1531,3,"2.861111111111111","1.2638888888888886","0.525","1.6758333333333335","1.9605555555555556"
1533,14,"10.648","2.0345882352941174","2.0964705882352943","1.790270588235294","1.465635294117647"
1534,2,"1.1142857142857143","1","0.5714285714285714","2.0442857142857145","0.7342857142857142"
1535,20,"27.197888810696696","7.49957776213934","7.329415904292752","1.7866783954961298","1.034229415904293"
1536,1,"5.2","1.8000000000000003","0.4","0.7700000000000001","0.72"
1537,3,"4.709523809523809","1.4839285714285713","4.160714285714286","2.5029761904761907","1.9144642857142857"
1538,3,"5.499145299145299","2.1598290598290597","0.6247863247863248","1.829145299145299","2.5093162393162394"
1539,5,"6.2133891213389125","3.815062761506276","0.35313807531380753","1.6628033472803345","0.6456066945606695"
1541,4,"4.692982456140351","1.3578947368421053","1.2421052631578946","0.6817543859649122","2.0471929824561403"
1542,1,"2.5","0.8","0.5","1.93","1.33"
1543,7,"8.710757946210268","3.6007334963325177","0.780195599022005","1.5703667481662593","1.3675550122249387"
1544,2,"4.980769230769231","1.2192307692307691","1.4153846153846152","0.795","0.7880769230769231"
1545,14,"8.352796725784449","2.1211459754433832","2.4215552523874484","0.9604092769440653","1.3535334242837653"
1546,2,"6.260606060606062","2.216666666666667","0.8136363636363637","2.5231818181818184","1.8156060606060607"
1547,4,"3.311475409836066","3.4409836065573773","0.5688524590163935","1.9580327868852458","1.6472131147540985"
1548,1,"3.1","0.8999999999999999","1.4","1.61","2.35"
1549,1,"3.4000000000000004","2.5","1.4","1.25","1.38"
1550,3,"1.7194029850746269","0.4298507462686567","0.8552238805970149","2.2280597014925374","2.447313432835821"
1551,2,"4.757142857142857","1.8285714285714287","1.0928571428571427","1.1557142857142857","2.5778571428571433"
1552,1,"0.5","0.3","0.4","0.56","1.34"
1553,5,"9.881818181818181","2.2791666666666663","1.4893939393939395","1.8107575757575758","1.5880681818181819"
1554,3,"3.9930379746835443","2.9740506329113923","0.24810126582278477","1.1914556962025316","2.152594936708861"
1555,5,"11.893253968253969","5.734920634920634","6.195238095238095","1.6465873015873018","1.6486111111111108"
1556,2,"4.117647058823529","2.370588235294118","0.3382352941176471","0.6223529411764706","0.32294117647058823"
1557,6,"2.573488372093023","3.1623255813953492","0.3590697674418605","1.9916744186046509","1.648325581395349"
1558,10,"8.28938053097345","6.876460176991151","0.8288495575221239","1.2714513274336279","1.3641946902654865"
1559,5,"2.850485436893204","1.4757281553398058","1.7854368932038833","1.643592233009709","0.9427184466019418"
1560,3,"2.1121951219512196","2.921951219512195","0.1804878048780488","1.519268292682927","1.151219512195122"
1561,9,"3.8259640102827768","3.70745501285347","0.46195372750642677","1.5058868894601545","1.3660925449871464"
1562,1,"2.4","0.8","0.4","1.3","2.45"
1563,13,"14.749667405764967","2.2730598669623063","3.472062084257206","1.196529933481153","1.3493348115299333"
1564,4,"4.770370370370371","1.6296296296296295","0.9259259259259259","1.0903703703703704","1.3225925925925925"
1565,5,"7.461883408071748","5.798206278026906","0.7313901345291479","2.237982062780269","1.6495515695067267"
1566,5,"8.067193675889326","5.074703557312254","1.7292490118577075","1.5045059288537548","1.3175494071146245"
1567,12,"6.360522496371554","4.057184325108854","0.8656023222060958","1.3584760522496373","1.5387373004354135"
1568,4,"3.142553191489362","2.769503546099291","0.4716312056737589","2.332836879432624","1.9475886524822692"
1569,9,"7.091938250428815","2.330017152658662","1.3962264150943395","1.308130360205832","1.2311492281303602"
1570,4,"13.445070422535212","3.871361502347418","1.6868544600938964","1.3424413145539906","1.5207511737089203"
1571,1,"2.2","0.2","0.7","0.51","1.24"
1572,2,"1.0285714285714285","0.39999999999999997","0.08571428571428573","2.5557142857142856","2.0142857142857142"
1573,10,"11.938896366083446","6.667429340511438","1.6117092866756395","1.6290578734858678","1.7424629878869449"
1574,5,"27.563030303030303","8.55181818181818","7.96939393939394","1.4126363636363637","1.1582121212121212"
1575,2,"6.126666666666667","2.7266666666666666","0.6","2.6300000000000003","2.3113333333333332"
1576,3,"4.82093023255814","2.5418604651162786","0.8651162790697675","1.9013953488372095","1.8513953488372097"
1577,8,"4.791601049868766","2.22992125984252","0.5900262467191602","0.8554593175853018","1.3059317585301835"
1578,2,"3.6","2.78","0.5099999999999999","2.288","1.392"
1579,4,"3.4616438356164383","1.2273972602739724","0.7945205479452054","2.049041095890411","1.0894520547945206"
1580,6,"9.867696629213482","2.837078651685393","1.9519662921348313","2.066629213483146","0.799943820224719"
1581,6,"4.929032258064516","2.6589861751152073","0.9336405529953918","1.6364976958525346","1.1185714285714285"
1582,7,"9.527991452991454","2.277136752136752","4.092948717948718","0.9916880341880341","1.1097008547008547"
1583,2,"1.7645161290322582","1.7838709677419353","0.29354838709677417","0.9661290322580645","1.5629032258064515"
1584,10,"4.681205673758866","2.809219858156028","2.3306737588652484","1.0423226950354612","1.4145390070921984"
1585,1,"1.2","0.6","0.2","2.7","0.92"
1586,15,"14.817184035476721","6.062305986696231","2.262416851441241","1.6019401330376941","1.4664634146341464"
1587,6,"8.160919540229886","2.424425287356322","2.1356321839080463","1.8129885057471267","1.1035919540229886"
1588,1,"4.1","0.7","1.3","1.3","1.38"
1589,1,"0","0.5","0.5","2.71","1.39"
1590,2,"2.6758620689655173","0.3482758620689655","1","0.7631034482758621","2.293103448275862"
1591,2,"8.25","3.25","2.5","1.06","2.17"
1592,4,"2.707619047619047","1.6609523809523807","0.24000000000000002","2.024952380952381","1.8634285714285714"
1593,2,"3.7333333333333334","1.9666666666666668","0.37777777777777777","1.06","1.1055555555555554"
1594,3,"10.342176870748299","1.236734693877551","2.206122448979592","1.6517687074829932","2.1372108843537414"
1595,3,"5.454861111111111","1.7590277777777776","1.913888888888889","1.1002777777777777","0.6706249999999999"
1596,3,"2.834285714285714","0.9857142857142858","0.34285714285714286","1.1465714285714286","1.9979999999999998"
1597,1,"10.2","2.7","1.9","1.9800000000000002","0.65"
1598,7,"15.378750000000002","4.207","4.618750000000001","1.2944499999999999","1.2997500000000002"
1600,2,"3.216666666666667","1.55","0.3166666666666667","1.1270833333333334","0.8379166666666666"
1601,3,"3.9194444444444443","1.8055555555555556","1.4222222222222223","1.2674999999999998","1.0033333333333332"
1602,3,"2.0547169811320756","0.6943396226415094","0.2867924528301887","0.8962264150943396","0.9820754716981132"
1603,4,"1.8975000000000002","2.3875","0.3425","1.4475","1.759"
1604,10,"4.875941422594142","2.833891213389121","0.4882845188284519","1.8937447698744772","1.0885983263598324"
1605,7,"10.846762589928058","2.667146282973621","1.3069544364508394","1.5539568345323738","1.4602877697841727"
1606,2,"1.3333333333333333","1.0833333333333333","0.25","1.9833333333333332","0.36666666666666664"
1607,2,"2.390322580645161","1.217741935483871","0.44516129032258067","1.6230645161290322","0.6311290322580645"
1608,6,"10.927461139896373","2.384974093264249","2.407772020725389","1.4536010362694298","1.8170466321243524"
1609,2,"5","0.5","0.5","1.2249999999999999","1.21"
1610,12,"6.37931488801054","4.2266139657444","0.84901185770751","1.9246903820816863","1.7249275362318839"
1611,4,"10.557777777777778","3.3377777777777777","1.8596296296296297","1.051925925925926","0.8146666666666667"
1612,3,"3.193877551020408","2.508163265306122","0.40408163265306124","2.3965306122448977","1.8577551020408163"
1613,4,"4.017073170731708","2.7341463414634144","0.18780487804878046","2.1956097560975607","2.375121951219512"
1614,1,"2","2.5","0","1.3","2.36"
1615,4,"6.168817204301075","2.7311827956989245","1.4021505376344086","2.003548387096774","1.4676344086021507"
1616,16,"13.281267738883633","3.503122043519394","3.791106906338695","1.4000094607379374","1.3028855250709557"
1617,13,"14.034680134680132","7.419304152637486","3.3622895622895617","1.7533894500561167","1.3682267115600448"
1618,5,"9.075280898876404","4.653183520599251","0.7876404494382022","1.3267415730337078","1.3287265917602995"
1619,2,"3.9552631578947373","1.4881578947368421","3.067105263157895","1.4988157894736842","1.4625000000000001"
1620,12,"9.863523573200993","7.959057071960298","1.132382133995037","1.221240694789082","1.3773076923076926"
1621,11,"9.451680672268907","2.008823529411765","1.7330532212885155","2.057394957983193","1.482731092436975"
1622,8,"5.918390804597701","1.482471264367816","2.0982758620689657","1.237844827586207","1.4483045977011495"
1623,2,"3.411111111111111","0.811111111111111","0.8888888888888888","2.042222222222222","1.462222222222222"
1624,17,"9.504522096608428","9.782425488180886","1.885714285714286","1.7419732785200408","2.087872559095581"
1625,1,"1","0.8","0","1.81","0.15"
1626,1,"4.2","1.2","0.1","1.7199999999999998","2.75"
1627,5,"9.639860139860142","4.63986013986014","1.2461538461538462","1.4816083916083918","1.8785314685314685"
1628,1,"1.1","1.8999999999999997","0.6","0.38000000000000006","0.23"
1629,2,"1.548936170212766","0.548936170212766","0.24255319148936172","1.8672340425531913","1.1817021276595745"
1630,4,"3.4865168539325837","1.4898876404494379","0.15280898876404495","1.1860674157303372","1.582696629213483"
1631,1,"2.4","1.1","0","0.18","0.04"
1632,6,"10.830528846153847","4.2608173076923075","1.5451923076923075","1.7818028846153846","1.5222836538461542"
1633,6,"13.99373297002725","4.878474114441417","1.5174386920980927","1.5559945504087191","1.5829972752043597"
1634,1,"2.4","0.8","0.6","2.52","0.18"
1635,9,"10.570223752151463","3.547848537005163","4.65421686746988","1.6988296041308086","1.537314974182444"
1636,7,"11.455609756097562","2.7819512195121954","1.3768292682926828","1.0129024390243904","1.4534146341463416"
1638,4,"5.716836734693878","1.8346938775510204","2.8556122448979595","0.8685714285714287","0.7115306122448979"
1639,4,"3.929100529100529","1.7714285714285718","1.7142857142857142","0.6571957671957671","1.2794179894179896"
1640,1,"2.8","1.8","0.3","2.95","1.7"
1641,3,"3.722448979591837","2.716326530612245","0.3673469387755102","1.004081632653061","0.18673469387755104"
1642,9,"8.891021671826627","2.456501547987616","3.7306501547987616","1.1543034055727552","1.4149380804953557"
1643,5,"8.328695652173913","2.703768115942029","2.722028985507246","1.1759130434782608","1.8151014492753623"
1644,5,"6.924848484848486","3.0836363636363635","1.2584848484848485","1.5118484848484848","1.055"
1645,2,"2.7777777777777777","2.588888888888889","0.16111111111111112","2.147222222222222","1.1977777777777776"
1646,1,"3.7000000000000006","1.8","1.7","0.21","0.4000000000000001"
1647,1,"5.1","2.2","0.7","0.98","1.35"
1648,1,"0","0","0","1.41","0.98"
1649,9,"8.175041322314051","4.599834710743801","0.8441322314049586","1.3812561983471074","1.5778677685950413"
1650,1,"1.6","1.8999999999999997","0.2","0.6","1.15"
1651,7,"5.414915254237288","3.8376271186440674","0.7491525423728813","2.0974915254237287","1.0533220338983051"
1652,4,"6.204046242774567","3.300578034682081","1.4236994219653178","1.844971098265896","1.2710404624277456"
1653,4,"3.3491228070175434","2.793859649122807","0.5728070175438597","1.9678070175438598","1.7670175438596492"
1654,8,"7.428644939965694","3.5361921097770153","7.6310463121783885","1.7662607204116638","1.742195540308748"
1655,1,"2.3","1.3","0.6","0.9200000000000002","0.4600000000000001"
1656,1,"1.3","0.7","0.6","0.51","1.51"
1657,9,"2.152317880794702","2.5560706401766002","0.39006622516556294","1.624083885209713","1.4448123620309048"
1658,6,"1.8529411764705883","1.6823529411764704","0.42549019607843136","0.6098692810457517","1.7541176470588236"
1659,2,"10.447368421052632","2.3157894736842106","4.805263157894737","0.42736842105263156","1.4094736842105262"
1660,6,"4.601298701298702","2.745021645021645","0.34761904761904766","1.4895670995670998","1.01991341991342"
1661,3,"2.447663551401869","2.194392523364486","0.2308411214953271","1.7206542056074765","2.3520560747663555"
1662,1,"9","7.1000000000000005","0.39999999999999997","1.33","2.68"
1663,3,"5.196460176991151","2.0999999999999996","1.1734513274336282","2.33424778761062","1.4633628318584069"
1664,6,"11.853403141361257","3.44869109947644","5.044502617801047","1.5440314136125657","1.9436125654450263"
1665,12,"10.614933333333331","5.053066666666667","1.5714666666666668","1.4593333333333334","1.3917066666666666"
1666,1,"3.9","1.7","1","0.25","0.93"
1667,7,"7.142505592841164","2.674496644295302","3.5704697986577183","1.6832885906040267","1.4874272930648773"
1668,2,"2.4749999999999996","0.7250000000000001","0.35000000000000003","1.5574999999999997","0.5025"
1669,2,"1.4625","0.75","0","1.3850000000000002","1.479375"
1670,2,"3.3926470588235293","0.5088235294117647","0.36323529411764705","0.5650000000000002","2.170294117647059"
1671,1,"2.1","0.9","0.8000000000000002","1.74","2.65"
1672,2,"1.0285714285714285","1.1428571428571428","0","2.7728571428571427","0.5757142857142857"
1673,6,"7.548287671232877","4.668150684931508","1.0150684931506848","1.4206164383561644","1.2748287671232874"
1674,10,"7.876459854014597","2.829379562043796","1.7704379562043797","1.600492700729927","1.8238686131386859"
1675,3,"2.4164835164835163","0.9802197802197803","1.4868131868131869","0.8264835164835164","0.702967032967033"
1676,10,"7.9316312056737575","4.081843971631206","0.6539007092198583","1.2520141843971633","1.5901843971631204"
